EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,OBJECTID
111288,1726322,REGULAR,NAPA RIVER GRILL,,1211 HERR LN,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/01/03 00:00:00,100,A,NAPA RIVER GRILL,,8357
111289,1674887,REGULAR,LOU CHEW,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022/05/25 00:00:00,100,A,LOU CHEW,,8358
111290,1688764,REGULAR,ALISHA'S LITTLE BLESSING DAYCARE,,1945 LOWER HUNTERS TRACE,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/07/19 00:00:00,97,A,ALISHA'S LITTLE BLESSING DAYCARE,,8359
111290,1724228,REGULAR,ALISHA'S LITTLE BLESSING DAYCARE,,1945 LOWER HUNTERS TRACE,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/12/16 00:00:00,99,A,ALISHA'S LITTLE BLESSING DAYCARE,,8360
111293,1668911,REGULAR,HYATT HOUSE,,9315 LEESGATE RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/04/29 00:00:00,99,A,HYATT HOUSE,,8361
111293,1668912,REGULAR,HYATT HOUSE,,9315 LEESGATE RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/04/29 00:00:00,100,,HYATT HOUSE,,8362
111293,1712455,REGULAR,HYATT HOUSE,,9315 LEESGATE RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/10/24 00:00:00,100,A,HYATT HOUSE,,8363
111293,1712456,REGULAR,HYATT HOUSE,,9315 LEESGATE RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/10/24 00:00:00,100,,HYATT HOUSE,,8364
111301,1686590,REGULAR,JAMAICAN JERK CENTER,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022/07/15 00:00:00,100,A,JAMAICAN JERK CENTER,,8365
111301,1734033,REGULAR,JAMAICAN JERK CENTER,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/02/08 00:00:00,100,A,JAMAICAN JERK CENTER,,8366
111318,1670064,REGULAR,JERSEY MIKE'S SUBS,,10521 FISCHER PARK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/05/04 00:00:00,98,A,JERSEY MIKE'S SUBS,,8367
111318,1711040,REGULAR,JERSEY MIKE'S SUBS,,10521 FISCHER PARK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/10/20 00:00:00,97,A,JERSEY MIKE'S SUBS,,8368
111319,1689184,REGULAR,JERSEY MIKE'S SUBS,,10266 SHELBYVILLE RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2022/07/26 00:00:00,99,A,JERSEY MIKE'S SUBS,,8369
111319,1720484,REGULAR,JERSEY MIKE'S SUBS,,10266 SHELBYVILLE RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2022/12/01 00:00:00,96,A,JERSEY MIKE'S SUBS,,8370
111323,1685856,REGULAR,ANGEL HOUSE CHILD DEVELOPMENT CENTER II,,7805 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/07/12 00:00:00,100,A,ANGEL HOUSE CHILD DEVELOPMENT CENTER II,,8371
111323,1724021,REGULAR,ANGEL HOUSE CHILD DEVELOPMENT CENTER II,,7805 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/12/14 00:00:00,100,A,ANGEL HOUSE CHILD DEVELOPMENT CENTER II,,8372
111324,1674779,REGULAR,ALCHEMY RESTAURANT,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,2022/05/25 00:00:00,96,A,ALCHEMY RESTAURANT,,8373
111324,1720151,REGULAR,ALCHEMY RESTAURANT,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,2022/11/30 00:00:00,96,A,ALCHEMY RESTAURANT,,8374
111325,1679755,REGULAR,COMFORT EATS & MORE,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,2022/06/15 00:00:00,99,A,COMFORT EATS & MORE,,8375
111325,1726137,REGULAR,COMFORT EATS & MORE,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,2022/12/29 00:00:00,99,A,COMFORT EATS & MORE,,8376
111326,1691226,REGULAR,FROGGY'S POPCORN SNACK SHACK,,,,LOUISVILLE,KY,40202,MOBILE RETAIL UNIT,2022/08/03 00:00:00,100,,FROGGY'S POPCORN SNACK SHACK,,8377
111339,1665553,REGULAR,PARLOUR PIZZA,,133 W LIBERTY ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/04/11 00:00:00,99,A,PARLOUR PIZZA,,8378
111339,1709115,REGULAR,PARLOUR PIZZA,,133 W LIBERTY ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/10/13 00:00:00,96,A,PARLOUR PIZZA,,8379
111373,1662703,REGULAR,TEN20 CRAFT BREWERY,,1020 E WASHINGTON ST,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/04/01 00:00:00,100,A,TEN20 CRAFT BREWERY,,8380
111373,1698642,REGULAR,TEN20 CRAFT BREWERY,,1020 E WASHINGTON ST,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/08/29 00:00:00,100,A,TEN20 CRAFT BREWERY,,8381
111375,1685966,REGULAR,A STEP AHEAD CHILD CARE,,8019 BEULAH CHURCH RD,,LOUISVILLE,KY,40291,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/07/12 00:00:00,100,A,A STEP AHEAD CHILD CARE,,8382
111375,1727715,REGULAR,A STEP AHEAD CHILD CARE,,8019 BEULAH CHURCH RD,,LOUISVILLE,KY,40291,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/01/09 00:00:00,100,A,A STEP AHEAD CHILD CARE,,8383
111393,1700190,REGULAR,DADDY VIC'S,,4444 CANE RUN RD,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/09/08 00:00:00,95,A,DADDY VIC'S,,8384
111395,1678319,COMPLAINT,ADRIANNE'S CAKES & CAFE,,9402 NATIONAL TURNPIKE,,FAIRDALE,KY,40118,FOOD SERVICE,2022/05/19 00:00:00,,,ADRIANNE'S CAKES & CAFE,,8385
111395,1678320,FOLLOWUP,ADRIANNE'S CAKES & CAFE,,9402 NATIONAL TURNPIKE,,FAIRDALE,KY,40118,FOOD SERVICE,2022/05/20 00:00:00,,,ADRIANNE'S CAKES & CAFE,,8386
111395,1678891,REGULAR,ADRIANNE'S CAKES & CAFE,,9402 NATIONAL TURNPIKE,,FAIRDALE,KY,40118,FOOD SERVICE,2022/06/07 00:00:00,95,A,ADRIANNE'S CAKES & CAFE,,8387
111395,1721904,REGULAR,ADRIANNE'S CAKES & CAFE,,9402 NATIONAL TURNPIKE,,FAIRDALE,KY,40118,FOOD SERVICE,2022/12/07 00:00:00,96,A,ADRIANNE'S CAKES & CAFE,,8388
111396,1682763,REGULAR,LAMPLIGHT CAFE,,3050 TERRA CROSSING BLVD,,LOUISVILLE,KY,40245,FOOD SERVICE,2022/06/27 00:00:00,97,A,LAMPLIGHT CAFE,,8389
111396,1722964,REGULAR,LAMPLIGHT CAFE,,3050 TERRA CROSSING BLVD,,LOUISVILLE,KY,40245,FOOD SERVICE,2022/12/12 00:00:00,96,A,LAMPLIGHT CAFE,,8390
111397,1659952,REGULAR,THE CHILDREN'S PANTRY,,502 WARNOCK ST,,LOUISVILLE,KY,40217,FOOD SERVICE COMMISSARY,2022/03/21 00:00:00,97,A,THE CHILDREN'S PANTRY,,8391
111397,1693422,REGULAR,THE CHILDREN'S PANTRY,,502 WARNOCK ST,,LOUISVILLE,KY,40217,FOOD SERVICE COMMISSARY,2022/08/10 00:00:00,98,A,THE CHILDREN'S PANTRY,,8392
111397,1733884,REGULAR,THE CHILDREN'S PANTRY,,502 WARNOCK ST,,LOUISVILLE,KY,40217,FOOD SERVICE COMMISSARY,2023/02/07 00:00:00,98,A,THE CHILDREN'S PANTRY,,8393
111415,1677217,REGULAR,CARALI'S ROTISSERIE CHICKEN,,642 BAXTER AVE STE 102B,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/06/06 00:00:00,99,A,CARALI'S ROTISSERIE CHICKEN,,8394
111415,1713340,REGULAR,CARALI'S ROTISSERIE CHICKEN,,642 BAXTER AVE STE 102B,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/10/31 00:00:00,100,A,CARALI'S ROTISSERIE CHICKEN,,8395
111417,1678719,REGULAR,FAIRFIELD INN & SUITES,,1220 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/06/09 00:00:00,98,A,FAIRFIELD INN & SUITES,,8396
111417,1717127,REGULAR,FAIRFIELD INN & SUITES,,1220 KENTUCKY MILLS DR,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/11/15 00:00:00,99,A,FAIRFIELD INN & SUITES,,8397
111419,1660456,REGULAR,VALLARTA MEXICAN SEAFOOD & GRILL,,9874 LINN STATION RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2022/03/23 00:00:00,95,A,VALLARTA MEXICAN SEAFOOD & GRILL,,8398
111419,1697525,REGULAR,VALLARTA MEXICAN SEAFOOD & GRILL,,9874 LINN STATION RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2022/08/29 00:00:00,93,A,VALLARTA MEXICAN SEAFOOD & GRILL,,8399
111419,1728299,REGULAR,VALLARTA MEXICAN SEAFOOD & GRILL,,9874 LINN STATION RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/01/11 00:00:00,95,A,VALLARTA MEXICAN SEAFOOD & GRILL,,8400
111420,1673273,REGULAR,SMOKE N SNACKS,,1029 BARDSTOWN RD UNIT A,,LOUISVILLE,KY,40204,RETAIL WITH LIMITED SERVICE,2022/05/18 00:00:00,99,,SMOKE N SNACKS,,8401
111422,1658507,REGULAR,MALBEP AFRICAN MARKET,,4111 MURPHY LN STE 2,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/03/14 00:00:00,95,,MALBEP AFRICAN MARKET,,8402
111422,1666789,REGULAR,MALBEP AFRICAN MARKET,,4111 MURPHY LN STE 2,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/03/23 00:00:00,97,A,MALBEP AFRICAN MARKET,,8403
111422,1666791,REGULAR,MALBEP AFRICAN MARKET,,4111 MURPHY LN STE 2,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/03/23 00:00:00,96,,MALBEP AFRICAN MARKET,,8404
111422,1710432,REGULAR,MALBEP AFRICAN MARKET,,4111 MURPHY LN STE 2,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/10/19 00:00:00,97,A,MALBEP AFRICAN MARKET,,8405
111422,1710433,REGULAR,MALBEP AFRICAN MARKET,,4111 MURPHY LN STE 2,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/10/19 00:00:00,96,,MALBEP AFRICAN MARKET,,8406
111423,1662491,REGULAR,ALICE'S CANDY,,4801 OUTER LOOP,,LOUISVILLE,KY,40219,RETAIL WITH LIMITED SERVICE,2022/04/01 00:00:00,97,,ALICE'S CANDY,,8407
111424,1664764,REGULAR,JAK'S,,1915 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/04/12 00:00:00,98,A,JAK'S,,8408
111424,1705728,REGULAR,JAK'S,,1915 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/10/03 00:00:00,98,A,JAK'S,,8409
111424,1734472,REGULAR,JAK'S,,1915 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/02/10 00:00:00,97,A,JAK'S,,8410
111469,1661495,COMPLAINT,THE PALM ROOM LOUNGE,,1821 W JEFFERSON ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022/02/13 00:00:00,,,THE PALM ROOM LOUNGE,,8411
111469,1651639,REGULAR,THE PALM ROOM LOUNGE,,1821 W JEFFERSON ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022/02/13 00:00:00,97,A,THE PALM ROOM LOUNGE,,8412
111469,1661496,FOLLOWUP,THE PALM ROOM LOUNGE,,1821 W JEFFERSON ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022/03/10 00:00:00,,,THE PALM ROOM LOUNGE,,8413
111469,1712904,REGULAR,THE PALM ROOM LOUNGE,,1821 W JEFFERSON ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2022/10/27 00:00:00,95,A,THE PALM ROOM LOUNGE,,8414
111470,1724258,REGULAR,DOLLAR TREE #8601,,4443 CANE RUN RD STE 165,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2022/12/18 00:00:00,99,,DOLLAR TREE #8601,,8415
111473,1678841,REGULAR,WICKSHIRE IL BLANKENBAKER,,901 BLANKENBAKER PKWY,,LOUISVILLE,KY,40243,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/06/10 00:00:00,98,A,WICKSHIRE IL BLANKENBAKER,,8416
111473,1716444,REGULAR,WICKSHIRE IL BLANKENBAKER,,901 BLANKENBAKER PKWY,,LOUISVILLE,KY,40243,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/11/11 00:00:00,98,A,WICKSHIRE IL BLANKENBAKER,,8417
111474,1678842,REGULAR,WICKSHIRE PC BLANKENBAKER,,903 BLANKENBAKER PKWY,,LOUISVILLE,KY,40243,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/06/10 00:00:00,99,A,WICKSHIRE PC BLANKENBAKER,,8418
111474,1716446,REGULAR,WICKSHIRE PC BLANKENBAKER,,903 BLANKENBAKER PKWY,,LOUISVILLE,KY,40243,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/11/11 00:00:00,98,A,WICKSHIRE PC BLANKENBAKER,,8419
111477,1651638,REGULAR,LSM DAISUKI SUSHI,,1001 LOGAN ST STE 126,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/02/13 00:00:00,94,A,LSM DAISUKI SUSHI,,8420
111477,1698590,REGULAR,LSM DAISUKI SUSHI,,1001 LOGAN ST STE 126,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/08/25 00:00:00,97,A,LSM DAISUKI SUSHI,,8421
111477,1726333,REGULAR,LSM DAISUKI SUSHI,,1001 LOGAN ST STE 126,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/01/03 00:00:00,95,A,LSM DAISUKI SUSHI,,8422
111478,1666152,REGULAR,ATRIUM BREWING,,1154 LOGAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/04/19 00:00:00,98,A,ATRIUM BREWING,,8423
111478,1706102,REGULAR,ATRIUM BREWING,,1154 LOGAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/10/04 00:00:00,97,A,ATRIUM BREWING,,8424
111479,1666842,REGULAR,KINDRED EUREST,,680 S 4TH ST,,LOUISVILLE,KY,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/04/21 00:00:00,94,A,KINDRED EUREST,,8425
111479,1666843,REGULAR,KINDRED EUREST,,680 S 4TH ST,,LOUISVILLE,KY,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/04/21 00:00:00,100,,KINDRED EUREST,,8426
111479,1714610,REGULAR,KINDRED EUREST,,680 S 4TH ST,,LOUISVILLE,KY,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/03 00:00:00,95,A,KINDRED EUREST,,8427
111479,1714611,REGULAR,KINDRED EUREST,,680 S 4TH ST,,LOUISVILLE,KY,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/03 00:00:00,100,,KINDRED EUREST,,8428
111517,1680695,REGULAR,TACO RICO,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022/06/16 00:00:00,83,C,TACO RICO,,8429
111517,1681515,FOLLOWUP,TACO RICO,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022/06/22 00:00:00,100,A,TACO RICO,,8430
111549,1667584,REGULAR,ALL THAI'D UP,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022/04/23 00:00:00,99,,ALL THAI'D UP,,8431
111549,1701750,REGULAR,ALL THAI'D UP,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022/09/02 00:00:00,99,A,ALL THAI'D UP,,8432
111560,1673521,REGULAR,BUENA VIDA,,4620 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/05/19 00:00:00,99,A,BUENA VIDA,,8433
111560,1720029,REGULAR,BUENA VIDA,,4620 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/11/30 00:00:00,98,A,BUENA VIDA,,8434
111563,1671321,REGULAR,DEL FRISCO'S,,1019 WHITTINGTON PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/05/10 00:00:00,98,A,DEL FRISCO'S,,8435
111563,1729762,REGULAR,DEL FRISCO'S,,1019 WHITTINGTON PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/01/19 00:00:00,99,A,DEL FRISCO'S,,8436
111564,1719788,REGULAR,LODGIC EVERYDAY COMMUNITY RESTAURANT & BAR,,552 E MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/11/29 00:00:00,99,A,LODGIC EVERYDAY COMMUNITY RESTAURANT & BAR,,8437
111569,1715922,REGULAR,JAY HIND INTERNATIONAL GROCERY,,1941 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,PRE-PACKAGED RETAIL,2022/11/09 00:00:00,100,,JAY HIND INTERNATIONAL GROCERY,,8438
111570,1722390,REGULAR,BEN'S BARGAIN CENTER,,10713 DIXIE HWY,,LOUISVILLE,KY,40272,PRE-PACKAGED RETAIL,2022/12/08 00:00:00,98,,BEN'S BARGAIN CENTER,,8439
111571,1696215,REGULAR,AL-NAHRAIN SUPERMARKET,,3327 BARDSTOWN RD STE 100,,LOUISVILLE,KY,40218,SUPERMARKET WITH PROCESSING,2022/08/23 00:00:00,95,,AL-NAHRAIN SUPERMARKET,,8440
111574,1653866,REGULAR,O'DOLLY'S RESTAURANT & LOUNGE,,7800 3RD STREET RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/02/22 00:00:00,97,A,O'DOLLY'S RESTAURANT & LOUNGE,,8441
111574,1694074,REGULAR,O'DOLLY'S RESTAURANT & LOUNGE,,7800 3RD STREET RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/08/11 00:00:00,98,A,O'DOLLY'S RESTAURANT & LOUNGE,,8442
111574,1732933,REGULAR,O'DOLLY'S RESTAURANT & LOUNGE,,7800 3RD STREET RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2023/02/01 00:00:00,98,A,O'DOLLY'S RESTAURANT & LOUNGE,,8443
111575,1657655,REGULAR,MASA JAPANESE BISTRO & SUSHI BAR,,12336 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/03/10 00:00:00,94,A,MASA JAPANESE BISTRO & SUSHI BAR,,8444
111575,1700479,REGULAR,MASA JAPANESE BISTRO & SUSHI BAR,,12336 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2022/09/09 00:00:00,97,A,MASA JAPANESE BISTRO & SUSHI BAR,,8445
111575,1732771,REGULAR,MASA JAPANESE BISTRO & SUSHI BAR,,12336 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2023/02/01 00:00:00,99,A,MASA JAPANESE BISTRO & SUSHI BAR,,8446
111579,1658628,REGULAR,CORELIFE EATERY,,9365 VIKING CENTER DR,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/03/15 00:00:00,98,A,CORELIFE EATERY,,8447
111579,1695091,REGULAR,CORELIFE EATERY,,9365 VIKING CENTER DR,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/08/17 00:00:00,97,A,CORELIFE EATERY,,8448
111581,1682931,REGULAR,PANCHITOS ICE CREAM & TAQUERIA,,8118 PRESTON HWY STE 100,,LOUISVILLE,KY,40219,FOOD SERVICE,2022/06/28 00:00:00,97,A,PANCHITOS ICE CREAM & TAQUERIA,,8449
111581,1726843,REGULAR,PANCHITOS ICE CREAM & TAQUERIA,,8118 PRESTON HWY STE 100,,LOUISVILLE,KY,40219,FOOD SERVICE,2023/01/04 00:00:00,95,A,PANCHITOS ICE CREAM & TAQUERIA,,8450
111616,1706883,REGULAR,TIDBITS,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022/10/06 00:00:00,96,A,TIDBITS,,8451
111617,1691227,REGULAR,PRINCE MEDITERRANEAN,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022/08/03 00:00:00,98,A,PRINCE MEDITERRANEAN,,8452
111617,1709238,SURVEY,PRINCE MEDITERRANEAN,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022/10/08 00:00:00,100,,PRINCE MEDITERRANEAN,,8453
111617,1734493,REGULAR,PRINCE MEDITERRANEAN,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/02/11 00:00:00,97,A,PRINCE MEDITERRANEAN,,8454
111628,1696690,REGULAR,HILLBILLY GOURMET,,5000 SHELBYVILLE RD STE 1023,,LOUISVILLE,KY,40207,PRE-PACKAGED RETAIL,2022/08/18 00:00:00,98,,HILLBILLY GOURMET,,8455
111629,1721562,REGULAR,HOME CENTER DEPARTMENT STORE,,1148 S 4TH ST,,LOUISVILLE,KY,40203,PRE-PACKAGED RETAIL,2022/12/06 00:00:00,99,,HOME CENTER DEPARTMENT STORE,,8456
111630,1685803,REGULAR,JAGGERS,,6464 DUTCHMANS PKWY,,LOUISVILLE,KY,40205,FOOD SERVICE,2022/07/12 00:00:00,100,A,JAGGERS,,8457
111630,1725114,REGULAR,JAGGERS,,6464 DUTCHMANS PKWY,,LOUISVILLE,KY,40205,FOOD SERVICE,2022/12/20 00:00:00,100,A,JAGGERS,,8458
111644,1668833,REGULAR,I LOVE JUICE BAR FOOD TRUCK,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022/04/23 00:00:00,99,,I LOVE JUICE BAR FOOD TRUCK,,8459
111680,1661294,REGULAR,BRAVO'S,,206 BULLITT LN,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/03/28 00:00:00,98,A,BRAVO'S,,8460
111680,1700335,REGULAR,BRAVO'S,,206 BULLITT LN,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/09/09 00:00:00,97,A,BRAVO'S,,8461
111681,1653254,FOLLOWUP,2 BROTHERS MARKET,,438 N 28TH ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2022/02/13 00:00:00,98,,2 BROTHERS MARKET,,8462
111681,1678607,SURVEY,2 BROTHERS MARKET,,438 N 28TH ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2022/05/27 00:00:00,,,2 BROTHERS MARKET,,8463
111681,1710047,COMPLAINT,2 BROTHERS MARKET,,438 N 28TH ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2022/08/09 00:00:00,,,2 BROTHERS MARKET,,8464
111681,1724929,REGULAR,2 BROTHERS MARKET,,438 N 28TH ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2022/12/20 00:00:00,92,,2 BROTHERS MARKET,,8465
111681,1726169,FOLLOWUP,2 BROTHERS MARKET,,438 N 28TH ST,,LOUISVILLE,KY,40212,PRE-PACKAGED RETAIL,2022/12/30 00:00:00,99,,2 BROTHERS MARKET,,8466
111683,1665172,SURVEY,CUTIE PIE ACADEMY,,3115 VIRGINIA AVE,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/03/31 00:00:00,,,CUTIE PIE ACADEMY,,8467
111683,1709305,REGULAR,CUTIE PIE ACADEMY,,3115 VIRGINIA AVE,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/10/14 00:00:00,98,A,CUTIE PIE ACADEMY,,8468
111684,1696543,REGULAR,GERTIE'S BAR,,821 E MARKET ST,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/08/17 00:00:00,100,A,GERTIE'S BAR,,8469
111686,1657867,REGULAR,GALT SWIZZLE,,140 N 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/03/09 00:00:00,100,A,GALT SWIZZLE,,8470
111686,1702497,REGULAR,GALT SWIZZLE,,140 N 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/09/15 00:00:00,100,A,GALT SWIZZLE,,8471
111688,1701172,COMPLAINT,MAC'S FOOD MART,,1500 HEMLOCK ST,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/03 00:00:00,,,MAC'S FOOD MART,,8472
111688,1701173,FOLLOWUP,MAC'S FOOD MART,,1500 HEMLOCK ST,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/25 00:00:00,,,MAC'S FOOD MART,,8473
111688,1691360,REGULAR,MAC'S FOOD MART,,1500 HEMLOCK ST,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/03 00:00:00,89,A,MAC'S FOOD MART,,8474
111688,1691361,REGULAR,MAC'S FOOD MART,,1500 HEMLOCK ST,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/03 00:00:00,90,,MAC'S FOOD MART,,8475
111688,1693961,COMPLAINT,MAC'S FOOD MART,,1500 HEMLOCK ST,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/03 00:00:00,,,MAC'S FOOD MART,,8476
111688,1728071,REGULAR,MAC'S FOOD MART,,1500 HEMLOCK ST,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/01/10 00:00:00,91,A,MAC'S FOOD MART,,8477
111688,1728073,REGULAR,MAC'S FOOD MART,,1500 HEMLOCK ST,,LOUISVILLE,KY,40211,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/01/10 00:00:00,96,,MAC'S FOOD MART,,8478
111691,1680970,FOLLOWUP,MORNING FORK,,1722 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/06/21 00:00:00,100,A,MORNING FORK,,8479
111691,1679675,REGULAR,MORNING FORK,,1722 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/06/15 00:00:00,81,C,MORNING FORK,,8480
111691,1688480,COMPLAINT,MORNING FORK,,1722 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/06/15 00:00:00,,,MORNING FORK,,8481
111691,1723867,REGULAR,MORNING FORK,,1722 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/12/15 00:00:00,97,A,MORNING FORK,,8482
